DV_ENC,2018,4,327.92
DV_ENC,2019,1,331.54
DV_ENC,2019,2,337.73
DV_ENC,2019,3,341.97
DV_ENC,2019,4,344.58
DV_ENC,2020,1,347.63
DV_ENC,2020,2,350.39
DV_ENC,2020,3,357.66
DV_ENC,2020,4,364.45
DV_ESC,1975,1,68.74
DV_ESC,1975,2,68.49
DV_ESC,1975,3,69.31
DV_ESC,1975,4,70.04
DV_ESC,1976,1,71.58
DV_ESC,1976,2,71.15
DV_ESC,1976,3,71.72
DV_ESC,1976,4,74.24
DV_ESC,1977,1,74.87
DV_ESC,1977,2,77.56
DV_ESC,1977,3,79.74
DV_ESC,1977,4,82.51
DV_ESC,1978,1,84.75
DV_ESC,1978,2,85.35
DV_ESC,1978,3,90.49
DV_ESC,1978,4,91.92
DV_ESC,1979,1,95.21
DV_ESC,1979,2,96.65
DV_ESC,1979,3,99.37
DV_ESC,1979,4,99.41
DV_ESC,1980,1,100
DV_ESC,1980,2,100.8
DV_ESC,1980,3,103.49
DV_ESC,1980,4,104.17
DV_ESC,1981,1,101.62
DV_ESC,1981,2,108.81
DV_ESC,1981,3,108.61
DV_ESC,1981,4,101.49
DV_ESC,1982,1,107.03
DV_ESC,1982,2,104.81
DV_ESC,1982,3,107.48
DV_ESC,1982,4,109.49
DV_ESC,1983,1,112.35
DV_ESC,1983,2,112.71
DV_ESC,1983,3,113.64
DV_ESC,1983,4,113.75
DV_ESC,1984,1,116.93
DV_ESC,1984,2,117.03
DV_ESC,1984,3,116.38
DV_ESC,1984,4,118.7
DV_ESC,1985,1,120.8
DV_ESC,1985,2,122.59
DV_ESC,1985,3,123.97
DV_ESC,1985,4,125.33
DV_ESC,1986,1,127.06
DV_ESC,1986,2,129.19
DV_ESC,1986,3,130.12
DV_ESC,1986,4,132.11
DV_ESC,1987,1,134.38
DV_ESC,1987,2,135.73
DV_ESC,1987,3,136.42
DV_ESC,1987,4,136.6
DV_ESC,1988,1,138.27
DV_ESC,1988,2,139.44
DV_ESC,1988,3,139.48
DV_ESC,1988,4,139.75
DV_ESC,1989,1,139.57
DV_ESC,1989,2,141.42
DV_ESC,1989,3,143.32
DV_ESC,1989,4,143.62
DV_ESC,1990,1,143.96
DV_ESC,1990,2,144.09
DV_ESC,1990,3,144.69
DV_ESC,1990,4,144.26
DV_ESC,1991,1,146.11
DV_ESC,1991,2,147.03
DV_ESC,1991,3,147.54
DV_ESC,1991,4,150.07
DV_ESC,1992,1,151.39
DV_ESC,1992,2,151.63
DV_ESC,1992,3,154.15
DV_ESC,1992,4,154.85
DV_ESC,1993,1,155.67
DV_ESC,1993,2,157.66
DV_ESC,1993,3,159.7
DV_ESC,1993,4,161.29
DV_ESC,1994,1,163.19
DV_ESC,1994,2,165.84
DV_ESC,1994,3,167.48
DV_ESC,1994,4,168.82
DV_ESC,1995,1,170.51
DV_ESC,1995,2,173.75
DV_ESC,1995,3,176.38
DV_ESC,1995,4,178.26
DV_ESC,1996,1,180.75
DV_ESC,1996,2,181.81
DV_ESC,1996,3,183.64
DV_ESC,1996,4,185.35
DV_ESC,1997,1,187.49
DV_ESC,1997,2,188.83
DV_ESC,1997,3,191.39
DV_ESC,1997,4,193.92
DV_ESC,1998,1,196.75
DV_ESC,1998,2,198.69
DV_ESC,1998,3,200.96
DV_ESC,1998,4,203.32
DV_ESC,1999,1,204.99
DV_ESC,1999,2,206.39
DV_ESC,1999,3,207.48
DV_ESC,1999,4,208.51
DV_ESC,2000,1,210.43
DV_ESC,2000,2,212
DV_ESC,2000,3,214.07
DV_ESC,2000,4,216.39
DV_ESC,2001,1,221.73
DV_ESC,2001,2,223.08
DV_ESC,2001,3,224.75
DV_ESC,2001,4,227.05
DV_ESC,2002,1,228.06
DV_ESC,2002,2,228.77
DV_ESC,2002,3,232.03
DV_ESC,2002,4,234.32
DV_ESC,2003,1,236.18
DV_ESC,2003,2,238.16
DV_ESC,2003,3,239.79
DV_ESC,2003,4,242.19
DV_ESC,2004,1,244.54
DV_ESC,2004,2,246.8
DV_ESC,2004,3,250.41
DV_ESC,2004,4,254.14
DV_ESC,2005,1,256.9
DV_ESC,2005,2,262.02
DV_ESC,2005,3,267.13
DV_ESC,2005,4,271.3
DV_ESC,2006,1,275.58
DV_ESC,2006,2,280.08
DV_ESC,2006,3,283.62
DV_ESC,2006,4,288.38
DV_ESC,2007,1,291.13
DV_ESC,2007,2,293.6
DV_ESC,2007,3,293.76
DV_ESC,2007,4,296.43
DV_ESC,2008,1,297.72
DV_ESC,2008,2,296.59
DV_ESC,2008,3,292.57
DV_ESC,2008,4,294.24
DV_ESC,2009,1,296.44
DV_ESC,2009,2,293.4
DV_ESC,2009,3,287.56
DV_ESC,2009,4,286.08
DV_ESC,2010,1,283.1
DV_ESC,2010,2,280.68
DV_ESC,2010,3,284.46
DV_ESC,2010,4,282.68
DV_ESC,2011,1,276.48
DV_ESC,2011,2,273.62
DV_ESC,2011,3,276.32
DV_ESC,2011,4,277.57
DV_ESC,2012,1,275.46
DV_ESC,2012,2,274.13
DV_ESC,2012,3,276.57
DV_ESC,2012,4,276.86
DV_ESC,2013,1,276.22
DV_ESC,2013,2,277.36
DV_ESC,2013,3,277.47
DV_ESC,2013,4,277.14
DV_ESC,2014,1,278.85
DV_ESC,2014,2,282
DV_ESC,2014,3,284.39
DV_ESC,2014,4,287.14
DV_ESC,2015,1,289.8
DV_ESC,2015,2,292.11
DV_ESC,2015,3,295.33
DV_ESC,2015,4,297.62
DV_ESC,2016,1,299.79
DV_ESC,2016,2,304.3
DV_ESC,2016,3,308.67
DV_ESC,2016,4,311.09
DV_ESC,2017,1,313.49
DV_ESC,2017,2,318.87
DV_ESC,2017,3,323.67
DV_ESC,2017,4,326.12
DV_ESC,2018,1,330.5
DV_ESC,2018,2,335.69
DV_ESC,2018,3,339.17
DV_ESC,2018,4,341.58
DV_ESC,2019,1,345.71
DV_ESC,2019,2,351.5
DV_ESC,2019,3,356.57
DV_ESC,2019,4,360.23
DV_ESC,2020,1,364.81
DV_ESC,2020,2,368.6
DV_ESC,2020,3,375.75
DV_ESC,2020,4,383.32
DV_MA,1975,1,71.79
DV_MA,1975,2,69.27
DV_MA,1975,3,71.74
DV_MA,1975,4,72.45
DV_MA,1976,1,70.28
DV_MA,1976,2,72.68
DV_MA,1976,3,73.84
DV_MA,1976,4,71.5
DV_MA,1977,1,73.45
DV_MA,1977,2,77.66
DV_MA,1977,3,78.07
DV_MA,1977,4,80.57
DV_MA,1978,1,80.6
DV_MA,1978,2,83.98
DV_MA,1978,3,82.91
DV_MA,1978,4,84.22
DV_MA,1979,1,92.1
DV_MA,1979,2,94.19
DV_MA,1979,3,94.57
DV_MA,1979,4,97.63
DV_MA,1980,1,100
DV_MA,1980,2,101.8
DV_MA,1980,3,106.74
DV_MA,1980,4,106.1
DV_MA,1981,1,106.58
DV_MA,1981,2,106.43
DV_MA,1981,3,109.86
DV_MA,1981,4,107.66
DV_MA,1982,1,112.06
DV_MA,1982,2,113.9
DV_MA,1982,3,112.82
DV_MA,1982,4,114.76
DV_MA,1983,1,117.12
DV_MA,1983,2,120.24
DV_MA,1983,3,124.09
DV_MA,1983,4,128.38
DV_MA,1984,1,130.44
DV_MA,1984,2,135.32
DV_MA,1984,3,139.13
DV_MA,1984,4,142.77
DV_MA,1985,1,146.74
